x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
-73.958154468242200000,40.795808130644900000,37C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.958791328922900000,40.796170762453400000,38C-AM-1019-11,AM,10192018,Adult,Gray,Above Ground,,True,False,True,True,False,,True,False,False,False,True,False,False,True
-73.980284003175900000,40.767859906981900000,1B-PM-1019-04,PM,10192018,Juvenile,Gray,Above Ground,in tree,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.959467632658800000,40.798445736338800000,39A-AM-1013-01,AM,10132018,Juvenile,Cinnamon,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,True
-73.981003220642800000,40.768162563497900000,1A-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
-73.958051309678300000,40.799096415320000000,41B-AM-1010-02,AM,10102018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.967856138434800000,40.778287739782200000,16E-PM-1018-02,PM,10182018,Juvenile,Cinnamon,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,False,False
-73.975731348198200000,40.775470405139100000,11A-PM-1013-04,PM,10132018,Adult,Cinnamon,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,False
-73.974828939898000000,40.766888612190900000,2F-PM-1014-11,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.967392406043600000,40.778878185171600000,17F-AM-1007-03,AM,10072018,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.975601758925100000,40.768033599652700000,3E-PM-1008-06,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.964760512130600000,40.780396153151700000,20G-AM-1018-03,AM,10182018,Adult,Gray,Above Ground,in tree,True,False,False,False,False,,True,False,False,False,False,False,False,False
-73.959502229034800000,40.783115133007400000,25I-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,True,False,False,True
-73.953735614584200000,40.791727377348600000,35I-PM-1006-02,PM,10062018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.960020432820100000,40.782877291358000000,24I-AM-1019-01,AM,10192018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.970972222379400000,40.776732964632500000,14D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.958625287585600000,40.785202758621700000,27I-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.966498644629400000,40.778308334318000000,17G-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.975532199854200000,40.766831157600700000,2F-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.966611359856600000,40.775266255031200000,14H-PM-1012-05,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
-73.970653313112900000,40.768902033819000000,6I-AM-1006-01,AM,10062018,Adult,Gray,Above Ground,,True,False,True,True,True,,False,False,False,False,False,False,False,True
-73.970804709441000000,40.775861111121900000,13E-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.960191893067700000,40.794413468340600000,35C-AM-1007-01,AM,10072018,Juvenile,Gray,Above Ground,(white oak),False,False,False,False,False,sitting still,False,False,False,False,False,False,False,False
-73.963257785018300000,40.793112839016000000,33A-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.957407749762400000,40.800118518489200000,42B-AM-1014-01,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.976074975294800000,40.770328489439200000,5D-PM-1018-02,PM,10182018,Adult,Gray,Above Ground,On low fence,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.958253443285800000,40.791777229679600000,34F-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.976677958568600000,40.766967377810500000,2E-AM-1010-04,AM,10102018,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,True,False,False,False,False,False,True,False
-73.972127980868300000,40.766115866390100000,3I-PM-1013-02,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.971685475224000000,40.770666846592300000,7G-PM-1018-07,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.972964519037700000,40.772331015084300000,9E-AM-1008-02,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.974866920520600000,40.774387923201600000,10B-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.961335649743000000,40.781887686784200000,23H-PM-1019-01,PM,10192018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.961241953418000000,40.794167711301100000,35B-PM-1013-07,PM,10132018,Adult,Gray,Ground Plane,,True,False,True,True,False,"got fed twice by grandpa,grabbed from grass and ate in tree",False,False,False,False,False,True,True,True
-73.972851153148400000,40.778265484059500000,14B-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.976385237239300000,40.768876248561000000,4D-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.969619684006500000,40.783643109833500000,21A-AM-1019-09,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977523884783600000,40.767579268358700000,2D-AM-1007-05,AM,10072018,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.960196806501700000,40.793583183648200000,34C-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977281007368500000,40.769357754039200000,4C-PM-1010-03,PM,10102018,Adult,Cinnamon,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,True,False
-73.956112489206300000,40.794944064863200000,37E-AM-1013-04,AM,10132018,Adult,Gray,Above Ground,,False,False,True,True,False,,True,False,False,False,False,False,False,True
-73.958081311932500000,40.790553823704200000,32F-PM-1008-04,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.964536519545400000,40.778153102126300000,18H-AM-1018-02,AM,10182018,Adult,Gray,Above Ground,Tree,True,True,False,False,False,playing?,False,False,False,False,False,False,False,False
-73.964198991456900000,40.789081044511000000,28B-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,wresting w/ branch,False,False,False,False,False,False,False,False
-73.955585607410500000,40.796945768567700000,40E-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,on rocks/bushy rocks,True,False,False,False,False,hiding from bird,False,True,False,False,True,False,True,False
-73.975381882990700000,40.769784098616300000,5D-PM-1018-06,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.971562113457300000,40.769591871751300000,7H-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,True,"running (along ground,up tree)",False,False,False,False,False,False,True,False
-73.971424242649600000,40.774453579812300000,11E-PM-1012-05,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,True,True,"foraging (foraged,ran to tree root,munched)",False,False,False,False,False,False,True,False
-73.969774466278500000,40.775595042897300000,13F-AM-1007-04,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.954503719335500000,40.790022505541700000,33I-PM-1006-04,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.956384786731600000,40.790601226116300000,33G-AM-1013-03,AM,10132018,?,,Above Ground,,False,False,False,False,False,"peeking out of tree,did *not* come out",False,False,False,False,False,False,False,False
-73.971432997930500000,40.774187338894500000,11E-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.956926909344000000,40.796532326248700000,39D-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.958406420377800000,40.791227245545400000,33F-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
-73.963009727636600000,40.793665844625100000,33A-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.953207457313900000,40.793466946490800000,37H-PM-1006-06,PM,10062018,Adult,Gray,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,False,False
-73.972028986366600000,40.776374956160700000,13C-PM-1019-03,PM,10192018,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,False,True
-73.965117765767600000,40.781240810382500000,20F-PM-1007-05,PM,10072018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.968465728553200000,40.784011357372300000,22B-AM-1013-05,AM,10132018,Adult,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.964058891944600000,40.790044098464000000,29B-PM-1010-04,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.970483117703500000,40.769987899569200000,7H-AM-1006-10,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.972480658063800000,40.771007720613200000,7F-AM-1008-15,AM,10082018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.961490242928200000,40.789128201762500000,30D-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.969861197120900000,40.775391555200100000,13F-PM-1008-02,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.958406419087800000,40.791299285244200000,33F-PM-1012-03,PM,10122018,Adult,Black,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.980197146560400000,40.769708174982700000,3A-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.968677816748400000,40.776562525694600000,14F-PM-1012-04,PM,10122018,,,,,False,False,False,False,False,,True,True,False,False,False,False,False,False
-73.976609486498000000,40.771783292253500000,7C-PM-1020-04,PM,10202018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.958963532636200000,40.795174867384600000,37C-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,True,False
-73.967637098516600000,40.786988863943400000,25A-AM-1013-01,AM,10132018,,Gray,Ground Plane,,False,False,False,True,False,staring at me,False,False,False,False,False,False,True,False
-73.970749843039400000,40.772372448095900000,10G-PM-1017-09,PM,10172018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.962852553383100000,40.793844934501700000,34A-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,True,True,True,eating upside down on tree trunk,False,False,False,False,False,False,False,False
-73.953886718637600000,40.794140943400700000,38G-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
-73.958861019569900000,40.794526993663900000,36C-AM-1014-02,AM,10142018,Juvenile,Gray,Ground Plane,Crossing path,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.954577357907500000,40.789868463574400000,33I-AM-1008-05,AM,10082018,Adult,,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.971673655740800000,40.774933349433600000,12E-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
-73.979108535004700000,40.767702534263300000,2C-PM-1013-12,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.954580774992300000,40.790050753764900000,33I-PM-1006-02,PM,10062018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.965394655961000000,40.776313679166100000,15I-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,,True,False,True,False,True,burying the food on ground,False,False,False,False,False,False,False,False
-73.969007264709300000,40.773771226746300000,12G-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.950176252746200000,40.797553408607700000,42H-PM-1014-05,PM,10142018,Adult,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
-73.972740567948700000,40.778267755448200000,14B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.971307021707100000,40.775379501481500000,12E-AM-1017-05,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.980707851519300000,40.768333529264200000,2A-AM-1010-04,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.968479065785100000,40.783881871786300000,22B-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.952575240816900000,40.795491541755300000,39H-AM-1007-03,AM,10072018,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.973513717836900000,40.769109895294000000,5F-AM-1007-06,AM,10072018,Adult,Gray,Above Ground,branch,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.961550051003800000,40.792079926369900000,32C-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.972226149564700000,40.769054207264600000,6G-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.976506416908700000,40.773721142671400000,8B-AM-1007-06,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.962520553817100000,40.781078505513600000,21H-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.976996954802400000,40.771071126521100000,6C-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
-73.960816730010400000,40.795434868826800000,36A-PM-1013-05,PM,10132018,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.970525480100000000,40.776360649430600000,13E-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,False,False,False,False,True
-73.973219329063100000,40.774879144774600000,11D-PM-1006-01,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.970658610800600000,40.779635744447100000,17C-PM-1013-02,PM,10132018,Adult,Gray,Above Ground,in a tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.973346133496700000,40.768431428515100000,5G-PM-1010-01,PM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.972833975730600000,40.778289120796600000,14B-PM-1014-04,PM,10142018,Adult,Gray,Above Ground,running up and down,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.969979950151600000,40.773657628623400000,11F-AM-1013-02,AM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.969389430578600000,40.775690674802600000,13F-PM-1008-04,PM,10082018,Adult,Gray,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
-73.955645001570200000,40.796718805800200000,39E-AM-1018-04,AM,10182018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.965567088495700000,40.776372889055400000,16H-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
-73.972164250991400000,40.770117939007800000,7G-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.973388236457400000,40.768307870659700000,5G-AM-1006-01,AM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.966240999764200000,40.789104293543200000,28A-PM-1007-03,PM,10072018,Adult,Cinnamon,Ground Plane,,False,True,False,True,True,chasing #2 took #2 food wrapper and is foraging through it,False,False,False,False,False,False,True,False
-73.954800616167300000,40.794550334101100000,38G-PM-1020-08,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,True,False,False,True,False
-73.953032657731200000,40.795692238639500000,39G-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.962538379529700000,40.788386233172800000,28D-AM-1012-03,AM,10122018,Adult,Black,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.970041085185000000,40.783442758031300000,21A-AM-1019-07,AM,10192018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
-73.963226583259300000,40.781691447546100000,22G-AM-1018-04,AM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.971730277301000000,40.774880543938100000,11D-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.968021326951000000,40.777880769244500000,16F-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,Big rock in meadow,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.972392290411900000,40.772916483302700000,9E-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.953897055453200000,40.795519679347900000,39G-PM-1013-03,PM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.967310388152100000,40.787426740961800000,26A-PM-1006-01,PM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
-73.972596150831600000,40.779572044497400000,16A-PM-1019-06,PM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.972711591542200000,40.778292932063200000,14B-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
-73.962096457646900000,40.791733200173800000,32C-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.970216605149000000,40.770296066727700000,8H-PM-1014-08,PM,10142018,Adult,Gray,Above Ground,,False,True,False,False,False,"chasing (#7),playing?",False,False,False,False,False,False,True,False
-73.969010424506700000,40.785335819372300000,23A-AM-1018-02,AM,10182018,Juvenile,Black,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.969240142106800000,40.770712889566100000,8I-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,True,False,False,True,False
-73.968930597875100000,40.781815249626600000,19C-PM-1018-06,PM,10182018,Adult,Gray,Above Ground,Climbed fence,True,False,True,False,False,climbing (fence),False,False,False,False,False,False,True,False
-73.963038140008300000,40.780757182732100000,21H-PM-1018-02,PM,10182018,Juvenile,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.977926311457200000,40.768268185536900000,3D-PM-1010-08,PM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.952002465460200000,40.794732982815500000,39I-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,False,playing,False,False,False,False,False,True,False,False
-73.969522602373900000,40.779752777580400000,17D-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.970392127141800000,40.770027611531400000,7H-PM-1006-06,PM,10062018,Adult,Gray,Above Ground,,False,True,True,False,False,playing w/ #7,False,False,False,False,False,False,True,False
-73.974612845127100000,40.770095704670900000,6E-PM-1010-02,PM,10102018,Adult,Cinnamon,Ground Plane,small open area but w/ 7 large oak trees,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.976722017972500000,40.775326210312300000,10A-PM-1014-03,PM,10142018,Adult,Gray,Above Ground,above my head in tree,False,False,False,True,False,eating (in a tree),False,False,False,False,False,False,True,False
-73.969808359888700000,40.772009939288600000,10H-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.968187403691400000,40.781794869096400000,20C-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.958236343713500000,40.798775230050500000,40B-AM-1019-06,AM,10192018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.971161799777200000,40.776121287807500000,13D-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
-73.960876728048000000,40.790357245370000000,31D-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.971390649284200000,40.775006131014300000,12E-PM-1018-03,PM,10182018,Adult,Cinnamon,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.964211128306800000,40.777771398532700000,18I-PM-1007-07,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.966920780905100000,40.779276785012600000,18F-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.976422624924000000,40.773581838734600000,8B-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,,False,False,False,True,False,holding nut,False,False,False,False,False,False,True,False
-73.958939037549000000,40.791319393120300000,33E-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,playing,False,False,False,False,False,False,False,False
-73.979004450646500000,40.768946947924500000,3B-AM-1010-03,AM,10102018,Juvenile,Gray,Ground Plane,,False,True,False,False,False,chasing #2,False,False,False,False,False,False,False,True
-73.977797849789400000,40.766862078430900000,1D-AM-1006-01,AM,10062018,Juvenile,Gray,Ground Plane,,True,False,True,False,True,,False,False,False,False,True,False,False,False
-73.969864266890600000,40.778466931650400000,16D-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.978511429128800000,40.771977958944900000,6A-PM-1012-03,PM,10122018,Adult,Cinnamon,Ground Plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
-73.969565523139300000,40.769832465951300000,8I-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.969064532601700000,40.777382211612400000,15E-AM-1013-03,AM,10132018,Adult,Gray,Above Ground,on fallen log,False,False,False,False,False,,False,False,False,False,True,False,False,True
-73.959746261206300000,40.783280114530600000,25I-PM-1007-06,PM,10072018,,,Above Ground,up in tree,False,False,False,False,False,,False,True,False,False,False,False,False,False
-73.978494252597200000,40.767260000368300000,1D-AM-1006-06,AM,10062018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,tumbling,False,False,False,False,False,False,False,False
-73.974623828011600000,40.767149196284400000,3F-AM-1006-06,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.970533180844300000,40.769994357129600000,7H-AM-1006-09,AM,10062018,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.968200390984000000,40.783709576948200000,22B-AM-1013-02,AM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,climbed tree,False,False,False,False,False,False,True,False
-73.963164867412200000,40.792652961741900000,32A-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.958707276399600000,40.785025621941500000,27I-AM-1007-01,AM,10072018,Adult,Cinnamon,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,True
-73.964239782954700000,40.791899240657500000,31A-PM-1017-02,PM,10172018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.974084681071000000,40.772819713962100000,8D-AM-1007-06,AM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.967627067099600000,40.776391443152000000,15G-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,False,False
-73.970381611235800000,40.777384606591900000,15D-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.980389532238500000,40.768073078994400000,1B-AM-1012-13,AM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.969513337080100000,40.776500979685300000,14E-AM-1008-16,AM,10082018,Adult,Gray,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,True,False
-73.977440736258700000,40.769805612955400000,4C-PM-1010-12,PM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.968107986982100000,40.772349408134500000,11I-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
-73.973047824163000000,40.770087379121100000,7F-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.966286488478900000,40.789106233830200000,28A-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,running from #3,False,False,False,False,False,False,True,False
-73.967312901031200000,40.777816984599900000,16F-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,Pine tree near utility shed,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.954019707961500000,40.798039260983000000,41E-PM-1013-03,PM,10132018,Adult,Cinnamon,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.959561354880400000,40.783805752733800000,25I-PM-1007-04,PM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.956184093580300000,40.799203782149700000,42C-PM-1013-05,PM,10132018,Adult,Gray,Above Ground,,False,False,False,True,False,,True,False,False,False,False,False,True,False
-73.970316937393900000,40.770065882385400000,7H-AM-1006-13,AM,10062018,Adult,Gray,Above Ground,,True,False,False,False,False,running (up tree),False,False,False,False,False,False,True,False
-73.961998518761600000,40.794327774353200000,34A-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,chasing from tree to ground,True,True,True,False,False,,False,False,False,False,False,False,True,False
-73.965390623703000000,40.780773136378200000,20F-PM-1007-08,PM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
